CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetime,Segment
13162,122,4,1156.15,289.0375,212,Regular
13165,46,2,349.28,174.64,305,VIP
13166,283,1,349.6,349.6,0,Lost
13167,18,4,482.16,120.54,125,Regular
13168,36,4,1097.29,274.3225,282,VIP
13169,63,2,355.1,177.55,189,Regular
13170,26,1,101.97,101.97,0,Potential
13171,21,3,261.51,87.17,278,VIP
13173,4,2,340.21,170.105,363,VIP
13174,16,3,1998.53,666.1766666666666,353,VIP
13176,46,1,337.43,337.43,0,Potential
13177,64,1,282.45,282.45,0,Potential
13178,26,11,4569.75,415.4318181818182,334,VIP
13182,45,1,121.18,121.18,0,Potential
13183,7,9,1126.63,125.18111111111112,327,VIP
13184,14,10,1396.77,139.677,276,VIP
13185,267,1,71.4,71.4,0,Lost
13186,39,3,1362.0200000000002,454.0066666666667,89,Potential
13187,337,1,154.02,154.02,0,Lost
13188,11,1,99.6,99.6,0,Potential
13189,18,2,167.28,83.64,97,Potential
13192,95,2,859.14,429.57,110,Regular
13193,61,1,95.13,95.13,0,Potential
13194,135,1,60.7,60.7,0,Potential
13196,11,4,1704.03,426.0075,251,VIP
13198,10,6,3181.55,530.2583333333333,351,VIP
13199,7,19,2420.0,127.36842105263158,359,VIP
13200,21,3,607.27,202.42333333333332,105,Regular
13203,9,4,798.6800000000001,199.67000000000002,233,Regular
13207,15,2,250.26000000000002,125.13000000000001,135,Regular
13208,58,6,1069.55,178.25833333333333,251,Regular
13209,30,7,4798.16,685.4514285714286,331,VIP
13210,93,1,293.0,293.0,0,Potential
13211,10,3,483.42,161.14000000000001,351,VIP
13212,19,3,527.48,175.82666666666668,42,Potential
13213,56,5,1197.28,239.456,143,Regular
13216,267,1,10.5,10.5,0,Lost
13217,122,1,52.02,52.02,0,Potential
13218,127,1,56.76,56.76,0,Potential
13220,78,4,506.04,126.51,158,Regular
13221,240,2,570.71,285.355,119,Lost
13223,200,1,62.4,62.4,0,Lost
13224,60,2,1807.92,903.96,91,Potential
13226,273,1,85.51,85.51,0,Lost
13227,201,1,257.7,257.7,0,Lost
13229,225,1,123.15,123.15,0,Lost
13230,4,14,2036.45,145.4607142857143,361,VIP
13232,12,7,969.91,138.5585714285714,231,Regular
13233,74,2,477.2,238.6,262,VIP
13235,212,1,870.57,870.57,0,Lost
13236,24,2,592.33,296.165,82,Potential
13238,23,3,493.68,164.56,337,VIP
13239,261,1,292.12,292.12,0,Lost
13240,96,4,616.7,154.175,269,VIP
13242,112,3,270.40000000000003,90.13333333333334,101,Regular
13243,203,1,480.02000000000004,480.02000000000004,0,Lost
13244,92,1,94.79,94.79,0,Potential
13245,50,1,259.85,259.85,0,Potential
13246,18,6,818.53,136.42166666666665,312,VIP
13247,17,4,474.71999999999997,118.67999999999999,65,Potential
13248,124,2,434.21,217.105,65,Potential
13249,93,1,82.23,82.23,0,Potential
13253,156,2,380.15999999999997,190.07999999999998,183,Regular
13255,9,2,198.46,99.23,364,VIP
13258,11,3,483.73,161.24333333333334,194,Regular
13259,61,1,249.18,249.18,0,Potential
13260,61,1,82.32000000000001,82.32000000000001,0,Potential
13261,268,2,670.5,335.25,17,Lost
13262,263,1,132.29,132.29,0,Lost
13263,1,34,6705.86,197.23117647058822,324,VIP
13265,53,5,1232.52,246.504,220,Regular
13266,11,12,2290.61,190.8841666666667,245,VIP
13267,2,18,3704.69,205.81611111111113,364,VIP
13268,17,10,2807.06,280.706,250,VIP
13269,1,15,4350.16,290.0106666666667,368,VIP
13271,37,1,211.49,211.49,0,Potential
13272,31,2,205.66000000000003,102.83000000000001,58,Potential
13273,113,1,128.54,128.54,0,Potential
13276,63,2,462.98,231.49,36,Potential
13277,15,3,159.4,53.13333333333333,118,Regular
13278,40,1,459.86,459.86,0,Potential
13279,78,1,137.75,137.75,0,Potential
13280,122,3,723.45,241.15,215,Regular
13282,18,3,726.94,242.31333333333336,202,Regular
13283,59,2,93.66,46.83,126,Regular
13284,330,1,148.74,148.74,0,Lost
13285,23,4,2566.02,641.505,267,VIP
13291,155,1,338.41,338.41,0,Potential
13292,38,2,418.45,209.225,246,Regular
13294,189,2,726.39,363.195,60,Lost
13295,359,1,168.3,168.3,0,Lost
13296,137,1,53.4,53.4,0,Potential
13297,7,4,1641.59,410.3975,60,Potential
13298,1,1,90.0,90.0,0,Potential
13299,268,1,82.80000000000001,82.80000000000001,0,Lost
13300,169,1,371.89,371.89,0,Lost
13301,103,4,507.74,126.935,189,Regular
13304,351,1,244.85,244.85,0,Lost
13305,4,10,1000.21,100.021,368,VIP
13307,120,1,15.0,15.0,0,Potential
13308,22,3,1092.43,364.1433333333334,181,Regular
13309,7,5,1389.78,277.956,301,VIP
13310,28,3,1015.73,338.57666666666665,296,VIP
13311,4,2,408.82000000000005,204.41000000000003,146,Regular
13313,22,5,1475.1200000000001,295.024,317,VIP
13314,1,3,666.69,222.23000000000002,72,Potential
13316,37,4,580.49,145.1225,217,Regular
13317,66,6,1781.8300000000002,296.9716666666667,292,VIP
13318,1,3,379.54,126.51333333333334,36,Potential
13319,5,26,9305.39,357.89961538461534,360,VIP
13320,78,4,1532.2,383.05,135,Regular
13321,86,1,259.04,259.04,0,Potential
13322,17,1,199.48000000000002,199.48000000000002,0,Potential
13323,3,5,583.85,116.77000000000001,81,Potential
13324,36,8,1036.95,129.61875,324,VIP
13325,81,1,471.3,471.3,0,Potential
13327,38,8,2690.07,336.25875,327,VIP
13328,316,1,235.68,235.68,0,Lost
13329,31,2,312.48,156.24,335,VIP
13330,92,3,961.38,320.46,223,Regular
13332,14,1,338.40000000000003,338.40000000000003,0,Potential
13334,82,3,3139.07,1046.3566666666668,223,Regular
13336,77,1,752.8,752.8,0,Potential
13338,157,1,316.47,316.47,0,Lost
13339,200,1,664.42,664.42,0,Lost
13340,45,6,2161.56,360.26,231,Regular
13341,260,1,603.55,603.55,0,Lost
13343,177,1,290.93,290.93,0,Lost
13344,67,3,1684.29,561.43,210,Regular
13345,287,1,299.7,299.7,0,Lost
13347,70,1,148.8,148.8,0,Potential
13348,64,1,233.76000000000002,233.76000000000002,0,Potential
13349,10,1,197.32,197.32,0,Potential
13350,16,2,652.77,326.385,63,Potential
13351,66,1,323.94,323.94,0,Potential
13352,60,1,316.18,316.18,0,Potential
13354,71,1,684.91,684.91,0,Potential
13355,122,1,516.0,516.0,0,Potential
13356,80,1,548.59,548.59,0,Potential
13357,257,1,491.6,491.6,0,Lost
13358,268,1,304.71,304.71,0,Lost
13359,63,1,307.06,307.06,0,Potential
13362,9,4,2686.64,671.66,278,VIP
13363,17,2,834.89,417.445,26,Potential
13364,71,1,134.96,134.96,0,Potential
13365,33,2,1718.87,859.435,184,Regular
13368,256,2,430.18,215.09,81,Lost
13369,365,1,198.38000000000002,198.38000000000002,0,Lost
13370,371,1,604.75,604.75,0,Lost
13372,89,1,290.04,290.04,0,Potential
13373,60,3,2726.17,908.7233333333334,216,Regular
13375,88,1,607.1800000000001,607.1800000000001,0,Potential
13376,99,3,834.3100000000001,278.10333333333335,135,Regular
13379,26,3,521.36,173.78666666666666,110,Regular
13381,31,6,3045.75,507.625,267,VIP
13382,280,1,197.14,197.14,0,Lost
13384,30,7,2877.66,411.0942857142857,148,Regular
13385,329,1,403.07,403.07,0,Lost
13388,131,2,505.45,252.725,0,Potential
13389,11,3,700.66,233.5533333333333,221,Regular
13390,74,1,304.68,304.68,0,Potential
13394,1,8,1999.0900000000001,249.88625000000002,308,VIP
13395,185,1,251.28,251.28,0,Lost
13396,29,2,936.69,468.345,290,VIP
13397,72,4,1118.81,279.7025,267,VIP
13398,192,1,383.57,383.57,0,Lost
13402,127,2,587.23,293.615,245,Regular
13403,17,1,30.0,30.0,0,Potential
13404,1,2,252.49,126.245,211,Regular
13405,74,3,363.351,121.117,243,Regular
13408,1,52,9337.800000000001,179.57307692307694,372,VIP
13410,24,4,588.34,147.085,267,VIP
13411,107,1,203.60000000000002,203.60000000000002,0,Potential
13414,133,2,568.5,284.25,24,Potential
13416,43,2,576.5,288.25,38,Potential
13417,4,2,290.48,145.24,201,Regular
13418,11,18,4699.71,261.095,361,VIP
13419,63,1,221.06,221.06,0,Potential
13420,149,2,87.6,43.8,21,Potential
13421,40,2,1567.04,783.52,250,VIP
13422,64,1,2292.0,2292.0,0,Potential
13425,108,3,1057.45,352.48333333333335,186,Regular
13426,0,10,3007.02,300.702,359,VIP
13427,19,3,445.34000000000003,148.4466666666667,196,Regular
13428,10,1,168.38,168.38,0,Potential
13429,10,4,816.69,204.1725,65,Potential
13430,18,2,574.25,287.125,68,Potential
13431,67,2,814.8,407.4,21,Potential
13434,74,2,179.04000000000002,89.52000000000001,22,Potential
13435,5,7,1894.06,270.58,184,Regular
13436,1,1,113.53999999999999,113.53999999999999,0,Potential
13437,14,7,2384.36,340.6228571428572,176,Regular
13439,255,1,273.27,273.27,0,Lost
13441,91,1,195.36,195.36,0,Potential
13447,23,3,1026.69,342.23,12,Potential
13448,16,6,3027.5,504.5833333333333,357,VIP
13449,23,1,291.88,291.88,0,Potential
13450,26,6,1272.48,212.08,192,Regular
13451,26,5,2608.66,521.732,308,VIP
13453,165,2,245.58,122.79,124,Regular
13455,24,2,660.19,330.095,342,VIP
13456,17,5,1180.1200000000001,236.02400000000003,190,Regular
13458,7,14,7396.570000000001,528.3264285714287,352,VIP
13460,29,2,183.44,91.72,20,Potential
13461,38,3,329.8,109.93333333333334,125,Regular
13462,252,1,135.0,135.0,0,Lost
13464,58,1,606.73,606.73,0,Potential
13466,184,1,197.70000000000002,197.70000000000002,0,Lost
13467,10,2,860.01,430.005,26,Potential
13468,1,37,3762.8900000000003,101.69972972972974,372,VIP
13470,99,2,165.0,82.5,16,Potential
13471,1,4,2210.64,552.66,46,Potential
13473,60,2,326.96,163.48,272,VIP
13474,236,1,185.24,185.24,0,Lost
13475,191,4,1115.66,278.915,107,Lost
13476,178,2,697.6700000000001,348.83500000000004,103,Lost
13477,37,6,1249.89,208.31500000000003,254,VIP
13479,200,2,261.15,130.575,34,Lost
13481,45,5,1680.26,336.052,211,Regular
13482,232,1,184.64000000000001,184.64000000000001,0,Lost
13483,65,1,140.34,140.34,0,Potential
13484,241,1,202.5,202.5,0,Lost
13485,233,1,394.44,394.44,0,Lost
13486,78,3,999.55,333.18333333333334,77,Potential
13487,57,3,361.1,120.36666666666667,296,VIP
13488,17,13,6585.43,506.57153846153847,350,VIP
13489,105,3,175.44,58.48,189,Regular
13491,51,10,943.34,94.334,321,VIP
13492,136,3,729.24,243.08,78,Potential
13493,287,1,14.85,14.85,0,Lost
13494,311,1,296.1,296.1,0,Lost
13495,7,5,1716.07,343.214,361,VIP
13496,10,2,563.63,281.815,349,VIP
13497,282,2,348.05,174.025,86,Lost
13499,17,5,609.09,121.81800000000001,252,VIP
13500,23,3,1010.8000000000001,336.93333333333334,99,Potential
13501,288,1,844.72,844.72,0,Lost
13502,16,3,272.1,90.7,307,VIP
13503,71,1,192.95,192.95,0,Potential
13504,64,1,260.48,260.48,0,Potential
13505,72,4,3042.26,760.565,160,Regular
13506,316,2,379.45,189.725,53,Lost
13507,3,4,1991.6100000000001,497.90250000000003,142,Regular
13508,243,1,66.42,66.42,0,Lost
13509,8,5,662.68,132.536,276,VIP
13510,1,4,1565.02,391.255,182,Regular
13512,260,1,228.51,228.51,0,Lost
13513,126,1,132.6,132.6,0,Potential
13514,73,1,152.20000000000002,152.20000000000002,0,Potential
13515,72,4,833.82,208.455,175,Regular
13516,72,2,607.91,303.955,166,Regular
13517,59,3,1839.49,613.1633333333333,120,Regular
13518,85,1,535.44,535.44,0,Potential
13519,78,1,78.95,78.95,0,Potential
13520,58,6,1582.45,263.7416666666667,313,VIP
13521,1,3,978.18,326.06,9,Potential
13522,30,1,125.80000000000001,125.80000000000001,0,Potential
13523,33,5,2181.58,436.316,333,VIP
13524,40,5,580.94,116.18800000000002,179,Regular
13525,14,1,90.0,90.0,0,Potential
13527,33,7,1878.75,268.39285714285717,293,VIP
13529,78,2,206.06,103.03,126,Regular
13531,205,2,357.7,178.85,161,Regular
13532,33,1,210.31,210.31,0,Potential
13533,182,3,245.24,81.74666666666667,85,Lost
13534,2,24,5186.38,216.09916666666666,356,VIP
13536,1,7,2451.61,350.23,74,Potential
13538,43,5,699.45,139.89000000000001,272,VIP
13539,85,3,446.52,148.84,224,Regular
13544,39,2,205.91,102.955,201,Regular
13546,12,3,547.39,182.46333333333334,188,Regular
13548,96,2,508.59000000000003,254.29500000000002,147,Regular
13549,25,7,793.85,113.40714285714286,217,Regular
13551,319,1,53.550000000000004,53.550000000000004,0,Lost
13552,66,12,2227.55,185.6291666666667,249,Regular
13555,73,4,2159.94,539.985,128,Regular
13557,28,2,524.0600000000001,262.03000000000003,252,VIP
13558,5,4,550.57,137.6425,63,Potential
13560,7,1,171.42000000000002,171.42000000000002,0,Potential
13561,215,1,39.01,39.01,0,Lost
13562,81,3,1459.6100000000001,486.5366666666667,164,Regular
13563,84,2,375.13,187.565,56,Potential
13564,354,2,868.59,434.295,14,Lost
13565,19,2,240.22,120.11,315,VIP
13566,40,2,846.89,423.445,42,Potential
13568,173,1,169.20000000000002,169.20000000000002,0,Lost
13569,17,2,267.72,133.86,350,VIP
13570,243,1,211.64000000000001,211.64000000000001,0,Lost
13571,12,12,2013.89,167.82416666666668,241,VIP
13572,205,1,590.9300000000001,590.9300000000001,0,Lost
13573,50,2,233.96,116.98,203,Regular
13575,23,5,674.57,134.91400000000002,153,Regular
13576,10,17,1797.66,105.74470588235295,363,VIP
13577,25,4,1353.5,338.375,216,Regular
13579,14,2,321.29,160.645,355,VIP
13581,309,1,56.95,56.95,0,Lost
13583,155,1,691.05,691.05,0,Potential
13584,306,1,75.75,75.75,0,Lost
13587,63,1,168.0,168.0,0,Potential
13588,15,9,2331.81,259.09,240,VIP
13589,14,2,256.05,128.025,165,Regular
13590,11,6,1417.5,236.25,292,VIP
13591,64,3,809.58,269.86,202,Regular
13592,35,3,159.51,53.169999999999995,229,Regular
13593,108,5,1471.93,294.386,228,Regular
13594,52,1,396.97,396.97,0,Potential
13596,5,2,586.91,293.455,7,Potential
13598,47,1,113.94,113.94,0,Potential
13599,1,21,3836.91,182.70999999999998,365,VIP
13600,312,1,66.52,66.52,0,Lost
13601,45,2,663.08,331.54,166,Regular
13602,64,1,398.65,398.65,0,Potential
13603,26,1,129.44,129.44,0,Potential
13606,29,2,148.43,74.215,214,Regular
13607,40,1,563.0600000000001,563.0600000000001,0,Potential
13610,12,7,850.48,121.49714285714286,273,VIP
13611,89,3,956.76,318.92,270,VIP
13614,24,4,1060.36,265.09,306,VIP
13615,318,1,385.89000000000004,385.89000000000004,0,Lost
13617,40,3,444.04,148.01333333333335,140,Regular
13618,173,1,154.54,154.54,0,Lost
13621,116,1,209.85,209.85,0,Potential
13623,30,5,384.76,76.952,267,VIP
13626,252,1,241.32999999999998,241.32999999999998,0,Lost
13627,59,5,1203.83,240.766,298,VIP
13629,142,1,281.01,281.01,0,Potential
13630,5,7,866.94,123.84857142857143,280,VIP
13631,99,5,332.5,66.5,168,Regular
13632,24,5,1764.3700000000001,352.874,219,Regular
13634,33,5,1130.31,226.06199999999998,294,VIP
13635,67,1,1031.43,1031.43,0,Potential
13636,36,5,720.83,144.166,249,VIP
13637,52,3,735.05,245.01666666666665,174,Regular
13638,15,1,97.14,97.14,0,Potential
13639,74,1,646.34,646.34,0,Potential
13642,215,1,226.03,226.03,0,Lost
13643,31,3,468.44,156.14666666666668,154,Regular
13644,16,4,1979.0900000000001,494.77250000000004,89,Potential
13645,120,1,30.6,30.6,0,Potential
13647,9,4,1134.52,283.63,225,Regular
13649,256,2,333.85,166.925,110,Lost
13650,16,6,1567.29,261.215,251,VIP
13651,39,1,63.3,63.3,0,Potential
13652,45,3,1003.64,334.5466666666667,323,VIP
13654,43,6,2261.9700000000003,376.99500000000006,230,Regular
13655,114,2,753.22,376.61,127,Regular
13656,164,2,319.79,159.895,173,Regular
13657,10,2,321.0,160.5,191,Regular
13658,9,5,1735.85,347.16999999999996,195,Regular
13659,205,2,1215.27,607.635,115,Lost
13662,85,3,647.0600000000001,215.6866666666667,174,Regular
13663,179,1,91.07,91.07,0,Lost
13666,60,3,67.65,22.55,227,Regular
13667,149,1,252.20000000000002,252.20000000000002,0,Potential
13668,2,21,4272.650000000001,203.45952380952383,360,VIP
13669,50,2,160.2,80.1,99,Regular
13670,75,1,333.2,333.2,0,Potential
13672,301,2,186.39000000000001,93.19500000000001,31,Lost
13673,18,2,297.79,148.895,14,Potential
13675,151,2,473.38,236.69,133,Regular
13678,151,1,72.56,72.56,0,Potential
13680,1,4,2109.54,527.385,338,VIP
13681,17,4,796.03,199.0075,138,Regular
13682,187,1,34.0,34.0,0,Lost
13684,285,1,65.13,65.13,0,Lost
13685,3,4,20.92,5.23,50,Potential
13686,182,1,72.0,72.0,0,Lost
13689,63,1,15.0,15.0,0,Potential
13690,59,1,81.60000000000001,81.60000000000001,0,Potential
13692,24,2,749.64,374.82,212,Regular
13694,3,19,2576.61,135.61105263157896,355,VIP
13695,31,13,1616.53,124.34846153846154,228,Regular
13697,38,1,151.3,151.3,0,Potential
13699,155,1,70.08000000000001,70.08000000000001,0,Potential
13700,26,10,1840.13,184.013,301,VIP
13704,5,9,1817.8,201.97777777777776,83,Potential
13705,7,3,492.78000000000003,164.26000000000002,366,VIP
13706,302,1,290.89000000000004,290.89000000000004,0,Lost
13707,267,2,581.36,290.68,48,Lost
13708,271,1,260.46,260.46,0,Lost
13709,3,13,4698.650000000001,361.4346153846154,312,VIP
13710,31,1,94.56,94.56,0,Potential
13711,218,2,232.16000000000003,116.08000000000001,0,Lost
13712,246,1,88.2,88.2,0,Lost
13715,281,5,1016.25,203.25,91,Lost
13716,269,1,138.28,138.28,0,Lost
13717,32,6,1088.32,181.38666666666666,266,VIP
13718,246,2,242.4,121.2,49,Lost
13719,15,5,855.41,171.082,219,Regular
13720,116,4,685.8,171.45,138,Regular
13721,36,1,470.94,470.94,0,Potential
13722,131,3,2004.68,668.2266666666667,151,Regular
13723,217,1,150.10000000000002,150.10000000000002,0,Lost
13725,49,7,1203.52,171.93142857142857,259,VIP
13726,38,2,429.12,214.56,62,Potential
13727,28,2,285.78,142.89,5,Potential
13728,36,6,437.44,72.90666666666667,274,VIP
13730,135,2,522.55,261.275,26,Potential
13731,219,2,511.59000000000003,255.79500000000002,27,Lost
13732,28,1,491.86,491.86,0,Potential
13735,24,4,1969.29,492.3225,210,Regular
13736,5,2,563.95,281.975,255,VIP
13737,200,1,185.65,185.65,0,Lost
13739,18,1,125.10000000000001,125.10000000000001,0,Potential
13740,240,1,234.71,234.71,0,Lost
13741,71,3,405.63,135.21,146,Regular
13742,16,12,1895.66,157.97166666666666,304,VIP
13743,2,7,805.2,115.02857142857144,257,VIP
13744,95,2,916.26,458.13,197,Regular
13745,162,1,241.36,241.36,0,Lost
13748,95,4,328.7,82.175,151,Regular
13750,53,3,243.68,81.22666666666667,243,Regular
13751,288,1,75.6,75.6,0,Lost
13752,124,6,712.84,118.80666666666667,122,Regular
13753,287,1,710.66,710.66,0,Lost
13754,151,2,129.6,64.8,166,Regular
13755,3,9,1626.66,180.74,60,Potential
13756,2,13,2850.44,219.26461538461538,358,VIP
13758,11,7,1955.39,279.3414285714286,362,VIP
13759,33,2,439.59000000000003,219.79500000000002,38,Potential
13760,54,2,286.79,143.395,202,Regular
13761,50,2,974.65,487.325,129,Regular
13762,218,1,133.2,133.2,0,Lost
13763,63,1,308.4,308.4,0,Potential
13764,70,3,1350.6200000000001,450.2066666666667,267,VIP
13767,2,36,7636.660000000001,212.12944444444446,371,VIP
13769,2,10,2138.4700000000003,213.84700000000004,365,VIP
13771,64,4,2188.7200000000003,547.1800000000001,183,Regular
13772,33,3,1017.9300000000001,339.31,206,Regular
13774,81,1,314.15,314.15,0,Potential
13777,8,20,3343.69,167.1845,365,VIP
13778,103,1,178.7,178.7,0,Potential
13780,7,2,247.31,123.655,163,Regular
13781,250,1,68.54,68.54,0,Lost
13782,12,6,763.4200000000001,127.23666666666668,315,VIP
13784,113,5,247.26000000000002,49.452000000000005,219,Regular
13786,367,1,148.8,148.8,0,Lost
13787,75,2,231.55,115.775,289,VIP
13790,4,1,236.83999999999997,236.83999999999997,0,Potential
13792,66,2,183.05,91.525,221,Regular
13798,7,24,2138.11,89.08791666666667,357,VIP
13799,116,2,649.0600000000001,324.53000000000003,178,Regular
13800,309,1,486.62,486.62,0,Lost
13801,66,1,247.1,247.1,0,Potential
13802,138,3,1068.52,356.17333333333335,173,Regular
13803,255,1,277.07,277.07,0,Lost
13804,30,7,2256.4900000000002,322.3557142857143,259,VIP
13806,63,1,218.13000000000002,218.13000000000002,0,Potential
13807,367,1,80.8,80.8,0,Lost
13808,5,5,1115.66,223.132,91,Potential
13809,305,1,60.300000000000004,60.300000000000004,0,Lost
13810,28,2,609.16,304.58,28,Potential
13812,42,3,452.1,150.70000000000002,63,Potential
13813,39,4,1050.26,262.565,95,Potential
13814,92,2,1334.22,667.11,45,Potential
13815,22,4,3007.46,751.865,296,VIP
13816,23,2,420.42,210.21,41,Potential
13817,29,2,328.98,164.49,322,VIP
13819,301,3,624.75,208.25,18,Lost
13821,144,2,321.89,160.945,117,Regular
13822,5,2,454.8,227.4,35,Potential
13823,18,2,683.36,341.68,73,Potential
13824,32,5,1171.86,234.37199999999999,278,VIP
13826,176,1,102.3,102.3,0,Lost
13827,57,3,237.65,79.21666666666667,86,Potential
13828,22,1,168.45,168.45,0,Potential
13831,16,4,522.63,130.6575,184,Regular
13832,19,1,52.2,52.2,0,Potential
13833,159,1,225.45,225.45,0,Lost
13835,25,4,692.37,173.0925,190,Regular
13837,211,2,221.59,110.795,106,Lost
13838,5,4,510.67,127.6675,364,VIP
13842,58,9,2555.65,283.9611111111111,308,VIP
13844,11,1,345.12,345.12,0,Potential
13845,64,1,157.86,157.86,0,Potential
13846,24,3,733.1600000000001,244.38666666666668,336,VIP
13849,51,2,1325.55,662.775,119,Regular
13850,129,1,1478.98,1478.98,0,Potential
13851,95,3,1536.08,512.0266666666666,193,Regular
13853,57,1,547.3000000000001,547.3000000000001,0,Potential
13854,8,24,2557.92,106.58,357,VIP
13856,168,3,120.3,40.1,35,Lost
13858,57,1,182.67000000000002,182.67000000000002,0,Potential
13859,326,1,172.76,172.76,0,Lost
13860,1,5,1106.93,221.38600000000002,85,Potential
13862,18,8,2131.96,266.495,314,VIP
13863,247,1,264.88,264.88,0,Lost
13865,58,4,437.81,109.4525,231,Regular
13866,74,1,145.67,145.67,0,Potential
13867,31,3,709.54,236.51333333333332,187,Regular
13868,38,1,428.37,428.37,0,Potential
13869,123,4,2446.9500000000003,611.7375000000001,234,Regular
13870,2,8,1713.04,214.13,285,VIP
13871,22,13,5070.75,390.0576923076923,286,VIP
13873,119,3,324.05,108.01666666666667,190,Regular
13874,358,1,247.45000000000002,247.45000000000002,0,Lost
13875,53,5,1477.82,295.56399999999996,248,Regular
13876,63,1,98.8,98.8,0,Potential
13877,86,1,17.4,17.4,0,Potential
13878,54,1,1021.98,1021.98,0,Potential
13880,21,13,2927.18,225.1676923076923,346,VIP
13881,17,13,2902.56,223.27384615384614,294,VIP
13882,2,5,686.34,137.268,62,Potential
13883,10,5,2176.33,435.26599999999996,243,VIP
13884,7,4,670.45,167.6125,276,VIP
13885,189,2,390.20000000000005,195.10000000000002,11,Lost
13886,71,1,218.56,218.56,0,Potential
13887,204,1,293.95000000000005,293.95000000000005,0,Lost
13888,119,2,496.02,248.01,99,Regular
13889,92,1,416.90000000000003,416.90000000000003,0,Potential
13890,1,10,1807.46,180.746,357,VIP
13892,26,4,410.01,102.5025,220,Regular
13893,297,1,195.70000000000002,195.70000000000002,0,Lost
13894,23,2,430.55,215.275,287,VIP
13895,28,4,2144.67,536.1675,136,Regular
13897,50,1,311.16,311.16,0,Potential
13898,325,1,138.93,138.93,0,Lost
13899,16,2,337.52,168.76,258,VIP
13900,192,2,553.95,276.975,70,Lost
13901,72,5,2365.83,473.166,246,Regular
13904,37,2,332.64,166.32,257,VIP
13908,79,4,1948.9,487.225,197,Regular
13911,144,8,1872.71,234.08875,164,Regular
13914,11,2,604.83,302.415,25,Potential
13917,49,2,252.14000000000001,126.07000000000001,142,Regular
13918,49,2,565.1,282.55,204,Regular
13919,59,2,331.86,165.93,62,Potential
13922,351,1,81.6,81.6,0,Lost
13923,53,1,317.63,317.63,0,Potential
13924,1,6,1544.05,257.34166666666664,71,Potential
13925,92,4,411.1,102.775,42,Potential
13926,23,1,150.10000000000002,150.10000000000002,0,Potential
13927,74,1,348.99,348.99,0,Potential
13928,10,4,336.47,84.1175,123,Regular
13929,169,2,285.45000000000005,142.72500000000002,157,Regular
13930,57,2,337.34,168.67,79,Potential
13931,95,2,956.13,478.065,185,Regular
13932,294,1,195.8,195.8,0,Lost
13933,109,2,576.99,288.495,39,Potential
13934,263,1,818.65,818.65,0,Lost
13936,179,1,369.74,369.74,0,Lost
13937,169,1,128.25,128.25,0,Lost
13938,35,1,71.66,71.66,0,Potential
13939,23,3,466.37,155.45666666666668,288,VIP
13940,17,4,648.5600000000001,162.14000000000001,127,Regular
13941,21,5,1389.88,277.976,351,VIP
13946,79,3,57.33,19.11,188,Regular
13947,65,1,90.60000000000001,90.60000000000001,0,Potential
13948,360,1,70.19999999999999,70.19999999999999,0,Lost
13949,2,6,2119.84,353.3066666666667,92,Potential
13950,11,4,437.66,109.415,235,Regular
13951,176,3,504.09000000000003,168.03,118,Regular
13952,217,2,2300.811,1150.4055,21,Lost
13953,7,2,265.68,132.84,108,Regular
13954,1,2,307.82,153.91,69,Potential
13955,154,2,239.31,119.655,151,Regular
13956,5,5,671.39,134.278,266,VIP
13959,79,3,508.59000000000003,169.53,283,VIP
13960,21,2,230.22,115.11,50,Potential
13962,21,2,82.1,41.05,224,Regular
13963,308,4,469.02,117.255,59,Lost
13967,145,1,35.7,35.7,0,Potential
13969,7,18,6473.63,359.6461111111111,358,VIP
13971,18,8,2502.56,312.82,267,VIP
13972,70,2,174.35,87.175,131,Regular
13973,287,1,186.75,186.75,0,Lost
13974,49,1,413.59000000000003,413.59000000000003,0,Potential
13975,31,6,2224.15,370.69166666666666,245,VIP
13976,206,1,227.96,227.96,0,Lost
13978,14,2,132.53,66.265,31,Potential
13979,73,1,869.87,869.87,0,Potential
13980,60,1,116.78,116.78,0,Potential
13982,39,4,1424.6000000000001,356.15000000000003,326,VIP
13983,39,9,1277.8,141.97777777777776,327,VIP
13984,26,4,277.43,69.3575,340,VIP
13985,4,15,6863.2300000000005,457.5486666666667,260,VIP
13986,17,1,186.06,186.06,0,Potential
13988,19,6,3170.07,528.345,235,Regular
13989,65,2,462.21,231.105,174,Regular
13990,213,1,292.58,292.58,0,Lost
13991,12,6,721.84,120.30666666666667,131,Regular
13992,30,1,76.8,76.8,0,Potential
13993,42,8,2127.26,265.9075,288,VIP
13994,3,6,2002.19,333.6983333333333,145,Regular
13995,15,5,1308.99,261.798,230,Regular
13999,10,12,3506.81,292.2341666666667,351,VIP
14000,211,1,262.2,262.2,0,Lost
14001,45,3,828.0,276.0,328,VIP
14002,134,2,368.6,184.3,22,Potential
14004,43,7,2921.96,417.42285714285714,245,Regular
14005,9,5,1242.8999999999999,248.57999999999998,206,Regular
14006,115,3,503.6,167.86666666666667,197,Regular
14009,198,2,646.8100000000001,323.40500000000003,7,Lost
14012,277,1,328.8,328.8,0,Lost
14013,110,3,435.58,145.19333333333333,165,Regular
14014,77,1,304.42,304.42,0,Potential
14015,52,1,607.62,607.62,0,Potential
14016,161,4,2642.62,660.655,196,Regular
14019,46,3,991.01,330.33666666666664,92,Potential
